Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Erro absoluto médio da distância entre os pés em metros,Desvio padrão da distância inicial entre os pés,Desvio padrão do erro da distância inicial entre os pés em metros,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7650,20.00,0,1.9636,41.2130,1.0403,0.1637,0.1637, 0.13,0.1850,-0.0100,0.1123,0.5386,0.0936,0.1790,0.1392, 0.6398,0.2098,0.1865,0.1865,0.6758,0.2158,0.2163 ,0.2138,0.1750, 0.0875,14.0569,15.0638,207,-10.17981800503791,67.89712509549844,30.519544985547466,30.059915613043405,31.455350352909978,28.66841089659729,-15.766846814585561,37.17120175944568,0.8653162511661768,0.3688950993238753,0
1.7500,21.00,0,1.4813,31.5363,0.9802,0.1196,0.1196, 0.06,0.0822,0.0988,0.0943,0.4942,0.1582,0.1773,0.1317, 0.5899,0.2509,0.2111,0.2111,0.6502,0.3172,0.2308 ,0.2308,0.1810, 0.0905,10.2496,13.5413,279,-8.032906479269325,50.82677546481353,21.32750297685337,19.582604108864352,13.915095058990858,13.247162497248457,-4.182038466506078,13.591797950773474,0.8102430411282769,0.3313099622052072,0
1.7650,20.00,0,2.2331,52.9970,1.1006,0.1530,0.1530, 0.10,0.1059,0.0691,0.1028,0.5543,0.1093,0.1809,0.1361, 0.6378,0.2078,0.1900,0.1900,0.7045,0.2445,0.1968 ,0.1968,0.1750, 0.0875,15.5993,15.5007,160,-14.699722353392962,59.36902229266386,24.61693536515943,23.061814940189315,19.54727596788487,16.907199100584165,-6.530136657085029,20.350031936885195,0.8013972546423566,0.3352873877295475,0
1.7620,39.00,0,2.2482,38.3172,1.1981,0.1666,0.1666, 0.11,0.1387,0.0233,0.0878,0.6134,0.1979,0.1878,0.1163, 0.7055,0.3025,0.1599,0.1599,0.7373,0.3093,0.1809 ,0.1809,0.1620, 0.0810,19.5678,16.3281,179,-13.744691465684289,70.73658327044542,22.73358883014395,19.061970508256938,21.009447099564618,19.64922019398324,-9.26206722215255,29.883305254538698,0.8806619783868086,0.3922780644762319,0
1.7100,23.00,1,1.8898,30.8689,1.1917,0.2004,0.2004, 0.14,0.0717,0.1103,0.0843,0.6078,0.1628,0.1824,0.1161, 0.6947,0.2647,0.1614,0.1614,0.7387,0.2787,0.1744 ,0.1744,0.1820, 0.0910,16.6344,17.2107,222,3.547858867383314,56.195909142247515,25.782844831265948,20.406776099229667,21.35879600129579,18.26839343548433,-0.041875341821465066,14.961748697165946,0.8397965570978395,0.3370289400105029,0
1.6800,59.00,0,2.4029,50.5329,1.0748,0.1818,0.1818, 0.14,0.1077,0.0673,0.0956,0.5480,0.1030,0.1849,0.1437, 0.6402,0.2102,0.1902,0.1902,0.6914,0.2314,0.2111 ,0.2092,0.1750, 0.0875,18.5007,16.3545,172,-7.533826514408255,61.1292825531024,18.053459029407577,18.926231356750456,16.091268552477157,16.261984107918657,-4.632274756851305,22.897461574227485,0.8512296590190329,0.39492630750662827,0
1.7650,20.00,0,2.5579,38.4599,1.2016,0.1652,0.1652, 0.12,0.1165,0.0585,0.0900,0.6033,0.1583,0.1845,0.1213, 0.6814,0.2514,0.1738,0.1738,0.7443,0.2843,0.1681 ,0.1681,0.1750, 0.0875,19.4766,17.4353,216,-8.654718661511705,66.23717887679918,21.86640437934486,19.43636741694274,20.64638433280001,15.750715468152793,-4.6731064552886155,27.70838240756873,0.8029211904719114,0.3217953152264658,0
1.7650,20.00,0,1.7754,32.2792,1.0899,0.1424,0.1424, 0.11,0.1329,0.0421,0.0893,0.5433,0.0983,0.1795,0.1386, 0.6296,0.1996,0.1942,0.1942,0.6941,0.2341,0.2020 ,0.2020,0.1750, 0.0875,15.5916,14.7738,207,-19.602244489635105,62.54441780034845,17.0289426443598,18.036397477154644,14.174637042246118,15.441615889926103,-5.892894465065691,20.056660892437698,0.8085825835409626,0.3382843008551613,0
1.8100,20.00,0,2.1365,56.1255,0.9936,0.1879,0.1879, 0.13,0.1592,0.0158,0.1154,0.5331,0.1731,0.1871,0.1362, 0.6117,0.2617,0.2084,0.2084,0.6946,0.3246,0.2064 ,0.2064,0.1750, 0.0875,15.1532,14.6227,149,-11.043879351044033,58.817199940068356,22.814704099899476,19.505775626178114,20.83731789087583,19.424372620300105,-12.056402427962718,17.568579083615777,0.7943597677092505,0.3845626459394994,0
1.7650,20.00,0,1.4346,31.3723,0.9903,0.1394,0.1394, 0.11,0.0988,0.0762,0.0933,0.5088,0.0638,0.1751,0.1453, 0.5983,0.1683,0.2040,0.2040,0.6666,0.2066,0.2196 ,0.2196,0.1750, 0.0875,14.0360,14.6365,208,-8.789563508295767,62.14350647785991,19.14615429873838,17.41947133291921,19.01744037040474,18.33088885228064,-5.125159099656451,19.27158118437965,0.797584549182115,0.32679277407493024,0
